Locus_Tag,T6_HL58G,T7_HL58G,T8_HL58G,T9_HL58G,T10_HL58G,T11_HL58G,T12_HL58G,T13_HL58G,T14_HL58G,T15_HL58G,T21_HL58X,T22_HL58X,T23_HL58X,T24_HL58X
hotlake_ucc_82925,1926,1426,1467,1445,1678,267,763,476,371,650,80,63,42,136
hotlake_ucc_82926,5951,4943,7068,5657,6030,737,4144,1430,996,2962,67,69,51,199
hotlake_ucc_82927,5560,4132,5288,4532,5486,935,6112,2494,1776,5357,157,169,150,777
hotlake_ucc_82928,4170,3270,4401,3577,4248,836,4561,1630,1364,4747,124,83,73,342
hotlake_ucc_82929,1969,1559,1974,1897,1745,283,2200,778,621,1964,61,32,39,135
hotlake_ucc_82930,2739,2126,2280,2658,2594,322,1671,649,660,1457,88,55,37,133
hotlake_ucc_82931,1072,882,1012,959,1144,138,605,255,246,576,21,28,19,71
hotlake_ucc_82932,998,774,1018,859,949,110,537,221,175,471,17,10,8,42
hotlake_ucc_82933,1008,759,974,863,942,109,613,251,184,526,33,12,10,33
hotlake_ucc_82934,2404,1678,2156,2343,2253,263,1338,631,460,1219,76,39,30,133
hotlake_ucc_82935,5898,4220,5810,5378,5184,745,3170,1654,1259,2925,189,109,99,257
hotlake_ucc_82937,2731,2238,2382,2530,2426,311,1429,675,537,1307,96,47,26,104
hotlake_ucc_82939,1454,1109,1333,1195,1307,229,971,485,444,798,30,16,22,55
hotlake_ucc_82940,1570,1302,1547,1499,1488,174,971,449,438,918,41,18,13,69
hotlake_ucc_82941,1962,1457,1750,1579,1819,277,1155,566,486,1050,55,33,38,116
hotlake_ucc_82942,484,450,543,431,602,97,394,173,155,367,12,8,11,18
hotlake_ucc_82943,213,200,232,210,225,48,245,93,102,208,4,1,4,9
hotlake_ucc_82944,267432,230562,255949,158455,169297,297370,595558,625962,245772,302697,1283922,805935,676877,1376764
hotlake_ucc_82945,587,426,554,602,487,25,85,112,52,68,24,8,3,29
hotlake_ucc_82946,1753,1336,1621,2047,1791,173,521,385,337,494,38,33,25,64
hotlake_ucc_82947,4031,2951,3914,5245,4469,419,1509,1192,959,1419,87,79,46,142
hotlake_ucc_82948,5644,4129,6213,8149,7350,946,3567,2218,2390,3894,98,78,65,142
hotlake_ucc_82949,4525,3447,4865,6628,5717,730,2828,1877,1719,2887,61,59,34,96
hotlake_ucc_82950,755,640,688,620,704,65,357,293,225,283,12,6,10,23
hotlake_ucc_82951,5410,3528,4320,5722,4381,188,224,492,284,192,86,62,38,48
hotlake_ucc_82952,432,259,400,444,438,18,67,84,46,70,13,10,3,21
hotlake_ucc_82953,2560,2129,2800,2793,2795,146,356,347,259,375,68,41,26,75
hotlake_ucc_82954,1185,831,1128,1225,1277,105,281,260,173,262,113,66,52,122
hotlake_ucc_82955,2047,1560,2016,2359,2301,214,402,529,331,287,204,154,50,176
hotlake_ucc_82957,402,317,493,583,574,24,40,63,45,30,284,147,97,152
hotlake_ucc_82959,4430,3441,4563,4374,4140,242,578,709,509,580,155,79,73,226
hotlake_ucc_82960,1703,1506,1561,2040,1885,206,914,590,387,725,29,15,14,49
hotlake_ucc_82961,119,79,93,120,110,8,28,18,16,32,4,0,1,5
hotlake_ucc_82962,231,175,199,201,207,20,69,50,52,47,5,1,3,11
hotlake_ucc_82963,47,32,37,40,33,17,18,10,5,13,6,0,2,2
hotlake_ucc_82964,791,533,620,659,556,67,220,151,106,179,8,7,3,17
hotlake_ucc_82966,2452,1908,2150,2515,2345,195,380,472,334,378,21,27,13,72
hotlake_ucc_82967,5084,3539,4849,4578,4726,382,984,969,665,816,81,45,32,135
hotlake_ucc_82968,1832,1412,1911,2020,1921,163,779,469,416,722,77,27,36,108
hotlake_ucc_82969,3450,2515,3535,3534,3605,396,981,871,624,940,62,41,24,92
hotlake_ucc_82970,6188,3838,5574,6413,7095,708,4253,1931,1648,3924,78,51,45,170
hotlake_ucc_82971,4329,3011,4050,4348,4155,316,1284,1065,816,1196,76,30,34,159
hotlake_ucc_82972,349,269,354,271,312,46,170,122,46,128,67,26,24,164
hotlake_ucc_82973,295,225,342,257,312,21,169,72,71,174,47,39,26,168
hotlake_ucc_82974,503,369,438,434,452,61,270,147,118,280,41,23,16,117
hotlake_ucc_82975,510,426,491,399,451,81,310,146,118,297,26,27,25,139
hotlake_ucc_82977,410,312,458,381,447,52,297,133,131,259,46,20,28,95
hotlake_ucc_82978,314,252,324,251,298,43,235,94,91,183,20,12,10,61
hotlake_ucc_82979,188,153,181,140,182,37,80,45,46,93,6,3,1,26
hotlake_ucc_82980,262,217,303,244,277,15,134,57,44,115,14,12,9,32
hotlake_ucc_82981,537,387,517,509,480,54,208,108,107,192,23,14,7,42
hotlake_ucc_82982,247,148,243,195,160,26,78,57,41,70,11,12,1,30
hotlake_ucc_82984,1039,769,978,882,841,96,279,219,161,272,27,20,20,81
hotlake_ucc_82985,3492,2499,3411,3663,3597,380,1489,1017,799,1373,69,48,45,131
hotlake_ucc_82986,3601,2789,3979,5067,4714,536,2067,1074,1056,1866,133,63,60,213
hotlake_ucc_82987,4345,3219,4366,4215,4429,347,1635,1135,916,1732,145,97,87,250
hotlake_ucc_82988,13343,9698,12330,13260,12487,1092,4733,3348,2478,4883,230,183,84,463
hotlake_ucc_82989,14402,11404,12767,15730,14648,1421,4811,5412,2840,4766,322,210,167,840
hotlake_ucc_82990,1022,791,1039,915,1040,115,444,296,192,363,32,11,10,70
hotlake_ucc_82991,1332,1048,1190,1294,1246,128,553,468,260,441,32,15,14,46
hotlake_ucc_82993,645,444,568,542,596,115,245,172,115,229,4,10,5,23
hotlake_ucc_82994,4019,3123,3728,3736,3735,317,1603,1121,728,1346,59,44,33,108
hotlake_ucc_82995,1076,788,924,985,1001,139,495,324,236,369,28,9,14,26
hotlake_ucc_82996,232,194,250,230,243,33,140,76,47,87,4,2,3,13
hotlake_ucc_82997,132,111,130,150,110,15,77,68,31,65,6,5,2,14
hotlake_ucc_82998,80,55,78,54,65,14,48,32,11,37,3,4,1,1
hotlake_ucc_82999,94,83,91,63,83,9,61,27,14,41,3,2,2,1
hotlake_ucc_83000,79,64,68,53,39,13,45,28,11,40,3,1,0,2
hotlake_ucc_83001,411,311,444,420,431,45,164,93,73,197,7,7,1,14
hotlake_ucc_83002,1342,953,1362,1567,1376,70,380,289,209,411,30,9,11,50
hotlake_ucc_83003,2130,1604,2076,1971,1832,158,721,465,348,626,43,33,18,84
hotlake_ucc_83004,2119,1648,2139,2020,2097,189,643,477,337,586,42,31,11,74
hotlake_ucc_83005,2792,1851,2675,2609,2714,238,975,679,584,905,52,47,25,91
hotlake_ucc_83006,1919,1386,1952,1762,1764,131,613,359,255,628,39,18,31,60
hotlake_ucc_85151,248,188,210,175,184,8,64,48,31,77,4,4,3,9
hotlake_ucc_83007,714,560,708,748,756,54,319,141,135,314,34,9,5,35
hotlake_ucc_83008,517,324,450,364,444,31,83,70,45,100,10,7,2,17
hotlake_ucc_83009,9876,6881,9269,8877,8366,615,2230,1631,1086,1951,99,74,53,157
hotlake_ucc_83010,294,227,270,316,299,21,92,57,79,96,10,14,11,27
hotlake_ucc_83012,1689,1175,1572,1601,1607,146,520,326,258,570,53,19,19,61
hotlake_ucc_83014,78,52,78,78,65,3,22,19,13,32,0,0,1,1
hotlake_ucc_83015,1914,1396,1742,2104,1865,141,578,442,414,647,48,39,23,63
hotlake_ucc_83016,920,663,907,799,920,104,289,223,172,298,20,12,7,42
hotlake_ucc_83017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotlake_ucc_85152,584,396,417,556,626,40,193,144,100,158,18,15,6,26
hotlake_ucc_83018,456,299,397,383,408,14,121,107,78,113,12,1,3,11
hotlake_ucc_83020,140,117,169,250,203,8,45,24,24,34,10,3,3,13
hotlake_ucc_85153,2920,2358,2785,2974,3146,234,632,489,342,521,56,52,33,123
hotlake_ucc_83021,621,419,512,457,539,25,119,93,72,99,21,8,7,10
hotlake_ucc_83022,670,735,654,563,460,170,140,157,114,76,20,38,25,40
hotlake_ucc_83023,8,1,8,9,4,0,3,2,3,0,0,0,1,0
hotlake_ucc_83024,290,284,323,324,347,132,491,418,278,302,6,6,6,30
hotlake_ucc_85154,344,300,330,326,264,46,132,141,86,135,13,8,5,12
hotlake_ucc_85155,71,69,68,59,79,8,33,17,15,33,16,1,1,5
hotlake_ucc_85156,781,648,736,700,692,24,155,126,72,118,24,8,3,39
hotlake_ucc_85157,1173,861,1071,896,1220,104,269,241,136,238,47,22,22,53
hotlake_ucc_83025,1719,1292,1761,1513,1692,134,489,343,291,504,41,25,19,57
hotlake_ucc_83026,1738,1426,1700,1862,1683,57,391,314,212,394,17,16,11,56
hotlake_ucc_85158,1175,982,1153,1302,1183,59,344,222,182,238,28,14,8,48
hotlake_ucc_83027,1686,1258,1542,1539,1499,113,450,286,247,369,33,18,16,69
hotlake_ucc_83028,3550,2531,3360,3194,3366,220,1033,754,553,945,87,47,41,152
hotlake_ucc_83029,746,572,704,739,767,61,202,131,122,208,25,11,18,38
hotlake_ucc_83030,3751,2905,3505,3509,3486,296,936,877,565,865,83,44,45,138
hotlake_ucc_83031,1517,1174,1465,1104,1431,167,484,324,201,347,28,20,21,44
hotlake_ucc_83032,722,610,859,821,876,35,130,156,79,136,9,7,5,24
hotlake_ucc_83033,1872,1356,1840,1850,1955,156,354,484,339,312,38,26,28,80
hotlake_ucc_83034,549,398,506,482,433,34,71,99,70,59,17,5,7,33
hotlake_ucc_83035,281,191,298,228,235,9,34,42,23,14,8,1,2,4
hotlake_ucc_83036,728,559,713,640,799,42,152,148,66,142,13,6,5,20
hotlake_ucc_83037,203,160,233,212,262,7,27,37,21,51,4,0,1,9
hotlake_ucc_83038,167,111,127,118,159,13,36,33,41,41,3,7,1,13
hotlake_ucc_83039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotlake_ucc_83040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotlake_ucc_83041,24832,18354,23999,24903,25005,2925,8564,8433,5683,6494,542,305,227,979
hotlake_ucc_83042,323,253,284,216,290,32,179,142,95,152,27,5,4,35
hotlake_ucc_83043,508,390,479,382,468,56,285,188,139,217,14,12,9,35
hotlake_ucc_83044,932,765,858,695,746,141,671,431,300,441,22,17,13,31
hotlake_ucc_83045,225,130,176,154,144,3,33,21,10,17,7,3,3,18
hotlake_ucc_83046,207,130,200,125,179,25,94,45,47,76,8,5,2,15
hotlake_ucc_83047,635,516,709,397,642,16,109,46,33,82,13,10,6,11
hotlake_ucc_83048,1226,840,1157,1058,1117,178,471,439,272,337,23,16,5,31
hotlake_ucc_83049,2846,2435,2856,2562,2982,254,838,533,412,629,72,32,45,171
hotlake_ucc_83051,2992,2338,2801,2601,2576,143,633,433,311,454,113,70,58,224
hotlake_ucc_83052,1424,1175,1236,1458,1202,123,424,255,218,337,21,16,19,38
hotlake_ucc_83053,1478,1389,1295,1602,1513,256,676,491,368,473,33,22,24,79
hotlake_ucc_83054,1352,1014,1249,872,1243,134,489,351,243,359,24,18,11,68
hotlake_ucc_83055,4751,4157,4781,5032,4789,470,865,1244,624,663,174,82,60,154
hotlake_ucc_83056,1673,919,897,1426,904,352,343,1332,418,245,4,2,4,143
hotlake_ucc_83057,1517,1046,1179,1303,1082,111,262,642,243,236,15,9,6,79
hotlake_ucc_83058,676,484,707,561,689,57,216,125,118,199,28,12,6,58
hotlake_ucc_83059,614,428,566,428,493,54,247,133,67,180,26,10,18,58
hotlake_ucc_83060,138,99,145,83,134,10,68,37,30,63,9,1,1,6
hotlake_ucc_83061,505,369,430,322,359,43,201,139,100,157,16,9,2,29
hotlake_ucc_83063,1710,1337,1656,1630,1750,264,1222,573,468,1102,47,28,20,86
hotlake_ucc_83064,3355,2508,2891,2801,2755,384,1892,996,763,1639,53,35,23,185
hotlake_ucc_83065,1220,941,1144,957,1028,182,970,523,415,720,12,12,20,39
hotlake_ucc_83066,1547,1169,1387,1531,1612,253,1609,534,401,1253,25,21,23,54
hotlake_ucc_83067,75,59,78,72,86,7,71,21,13,77,1,3,2,2
hotlake_ucc_83068,644,402,541,437,538,23,56,44,49,56,13,10,10,16
hotlake_ucc_83069,644,523,714,621,618,51,200,164,118,187,29,20,9,39
hotlake_ucc_83070,192,98,154,156,178,14,20,36,25,28,7,1,3,10
hotlake_ucc_83071,79,61,75,79,38,3,13,10,10,11,0,2,2,1
hotlake_ucc_83072,86,56,63,65,72,9,10,19,13,15,6,2,4,2
hotlake_ucc_85159,509,372,489,431,407,37,121,103,55,78,18,9,9,34
hotlake_ucc_83073,1186,833,1200,1298,1271,73,299,184,146,244,40,21,10,51
hotlake_ucc_83074,1276,1000,1435,1459,1451,83,353,318,192,283,8,8,3,29
hotlake_ucc_83075,3188,2354,3145,3353,3428,262,843,782,563,839,42,23,22,49
hotlake_ucc_83076,5290,4422,5752,6009,5794,538,1465,1253,975,1224,44,37,32,58
hotlake_ucc_83077,607,521,615,689,584,32,126,106,98,106,3,5,1,6
hotlake_ucc_83078,788,558,608,618,671,88,385,197,140,354,22,8,7,35
hotlake_ucc_83079,1181,966,1184,1371,1308,130,423,289,235,430,10,14,3,41
hotlake_ucc_83080,1059,908,1077,962,1177,99,313,283,221,292,55,12,18,62
hotlake_ucc_83081,4589,3604,4527,4758,4447,330,1248,981,744,1121,76,51,28,124
hotlake_ucc_83082,6099,4503,6444,8883,7559,598,2505,1482,1471,2638,53,55,29,80
hotlake_ucc_83083,7435,4831,7304,7439,7572,728,2533,1802,1671,2543,71,66,39,146
hotlake_ucc_83084,4231,3032,4397,4561,4790,403,1445,947,851,1425,50,49,30,108
hotlake_ucc_83085,743,520,653,853,758,48,311,192,105,183,28,9,6,34
hotlake_ucc_83086,820,577,709,654,641,57,247,169,100,202,29,13,9,30
hotlake_ucc_83087,23888,28742,23328,13643,14214,5499,3050,3286,2888,1447,551,541,481,1169
hotlake_ucc_83088,487,374,454,383,388,57,179,152,108,154,13,7,9,22
hotlake_ucc_83089,215,233,231,245,221,35,103,78,46,72,7,5,2,14
hotlake_ucc_83090,3708,2716,3343,2859,3284,393,1088,876,689,692,125,93,69,204
hotlake_ucc_83091,1186,873,1215,943,1027,113,250,231,135,157,43,19,28,84
hotlake_ucc_83092,4497,3663,4577,4097,4741,821,1016,1631,1028,956,174,67,75,147
hotlake_ucc_83093,661,455,681,502,705,76,389,172,147,349,16,7,2,46
hotlake_ucc_83094,1221,920,1093,801,1086,166,678,405,299,482,35,22,18,95
hotlake_ucc_83095,3133,2454,2823,2190,3035,137,366,370,185,278,103,76,59,101
hotlake_ucc_83097,1885,1682,1958,1633,1820,374,1188,819,606,908,74,35,31,141
hotlake_ucc_83098,4052,2994,3814,3181,3529,410,1100,1088,751,811,80,32,52,167
hotlake_ucc_83099,109,83,95,75,91,13,111,45,30,112,7,1,2,14
hotlake_ucc_83100,565,516,567,534,523,55,184,123,86,142,10,8,5,17
hotlake_ucc_83101,1919,1410,1819,1390,2033,165,736,408,339,696,40,39,40,77
hotlake_ucc_83102,436,378,505,294,472,64,149,71,81,140,16,8,13,13
hotlake_ucc_83103,1975,1484,2012,1265,1912,156,942,485,382,641,44,27,28,71
hotlake_ucc_83104,245,160,203,172,175,43,168,76,77,144,3,8,12,14
hotlake_ucc_83105,533,350,439,358,361,80,289,163,140,236,30,13,24,23
hotlake_ucc_83106,826,598,781,624,671,101,426,258,169,358,47,17,18,63
hotlake_ucc_83107,350,298,300,265,297,28,146,96,68,102,24,11,4,42
hotlake_ucc_83108,4476,3754,4152,3368,4182,328,715,818,640,444,67,30,47,89
hotlake_ucc_83109,35553,24950,31830,28248,30653,2679,6071,6528,4523,3356,662,388,397,855
hotlake_ucc_83111,448,284,344,293,355,59,149,108,65,94,101,42,40,54
hotlake_ucc_83112,377,277,292,250,299,28,95,80,69,86,46,24,34,44
hotlake_ucc_83113,1150,686,956,973,856,124,134,244,179,173,29,6,8,32
hotlake_ucc_83114,2049,1510,1870,1658,1832,216,1174,583,454,913,53,39,21,156
hotlake_ucc_83115,143,109,115,113,123,10,34,41,22,44,3,3,1,4
hotlake_ucc_83116,19277,14649,17023,15397,16147,700,2920,1759,1182,2321,319,214,189,694
hotlake_ucc_83117,2408,1859,2473,1821,2242,523,3027,1120,858,2328,74,41,31,208
hotlake_ucc_83118,198,115,173,108,137,3,82,44,26,61,12,3,3,20
hotlake_ucc_83119,917,653,773,638,829,113,352,347,181,309,56,18,24,66
hotlake_ucc_83120,1319,814,1153,1096,1151,66,487,295,201,426,47,21,23,62
hotlake_ucc_83121,1231,947,1198,1121,1277,79,368,292,187,385,45,20,8,49
hotlake_ucc_83122,465,272,381,266,381,52,110,88,79,165,14,5,3,18
hotlake_ucc_83123,1707,1154,1502,1259,1280,143,602,382,314,581,34,28,20,116
hotlake_ucc_83124,4719,5699,5236,621,205,3,1322,5521,0,6,13,62,13,51
hotlake_ucc_83125,5979,4053,5109,4647,3822,978,1223,454,311,495,104,78,82,237
hotlake_ucc_83126,48811,31166,43722,26923,31063,3712,7256,3252,2088,4803,945,512,359,2465
hotlake_ucc_83127,9,22,8,9,8,8,34,2335,9,6,53,165,35,123
hotlake_ucc_83128,3,16,8,10,2,118,154,176,140,279,0,0,0,2
hotlake_ucc_83129,1504,1288,1629,1869,1718,306,846,703,581,727,18,20,4,32
hotlake_ucc_83130,1929,1677,1949,1999,1962,380,1206,1131,817,989,32,18,18,48
hotlake_ucc_83131,3694,3006,3795,3315,3734,736,1746,1775,1266,1352,50,34,26,133
hotlake_ucc_83132,978,795,1068,872,982,166,545,440,295,491,26,12,6,34
hotlake_ucc_83133,17376,17011,24451,20335,21101,5872,14598,13994,10135,13513,405,268,178,1240
hotlake_ucc_83134,5568,5002,7904,7311,8527,1420,5528,4800,3304,4485,95,58,45,394
hotlake_ucc_83135,2192,1626,2568,2796,3237,478,912,1454,958,596,13,9,15,43
hotlake_ucc_83136,4298,3405,4815,4291,4876,1016,1992,2689,1738,1219,65,33,30,116
hotlake_ucc_83137,1304,987,1170,986,1120,158,591,373,283,359,45,20,17,52
hotlake_ucc_83138,252,197,232,256,297,37,105,70,54,117,10,6,4,18
hotlake_ucc_83139,419,336,384,340,421,61,193,121,84,141,9,8,4,26
hotlake_ucc_83140,1734,1558,1752,1341,1637,187,760,458,310,649,34,21,15,71
hotlake_ucc_83141,799,598,738,497,537,67,233,146,100,149,15,5,7,22
hotlake_ucc_83142,1364,1283,1297,1118,1410,120,454,270,216,337,45,29,25,108
hotlake_ucc_83143,1738,1421,1553,1311,1638,135,513,344,249,439,53,30,32,87
hotlake_ucc_83144,1888,1362,1916,1516,1553,140,586,362,268,507,77,34,16,116
hotlake_ucc_83145,1420,1076,1286,1126,1346,113,468,245,159,403,33,15,21,83
hotlake_ucc_83146,1089,804,933,775,876,130,566,352,277,424,28,13,20,36
hotlake_ucc_83147,359,235,311,322,344,42,180,113,70,149,11,15,5,11
hotlake_ucc_83148,258,229,279,250,310,52,179,102,84,130,11,5,5,26
hotlake_ucc_83149,548,467,571,527,629,77,280,168,132,225,11,5,4,30
hotlake_ucc_83150,318,237,272,200,320,42,202,111,74,191,11,4,9,20
hotlake_ucc_83151,2105,1633,1931,1648,1762,296,1284,685,444,1011,83,53,29,138
hotlake_ucc_83152,6460,5049,5958,6007,5876,793,2289,1772,1339,1653,105,58,55,167
hotlake_ucc_83153,1134,931,1141,808,980,152,428,350,218,268,13,9,8,27
hotlake_ucc_83154,1702,1303,1593,1280,1537,394,1750,757,570,1434,98,47,45,219
hotlake_ucc_83155,855,685,774,698,860,194,731,407,254,571,23,8,13,59
hotlake_ucc_83156,2341,1838,2019,1902,2018,380,1728,993,615,1666,83,53,47,204
hotlake_ucc_83157,910,658,898,588,710,206,602,529,327,578,25,8,13,19
hotlake_ucc_83158,462,371,485,331,420,79,386,246,191,303,16,5,3,20
hotlake_ucc_83159,385,380,450,306,339,71,276,200,97,234,17,3,5,18
hotlake_ucc_83160,2282,1785,2289,1758,1876,262,1188,800,512,1004,53,24,19,119
hotlake_ucc_83161,1204,877,1077,870,895,170,573,361,279,425,31,10,17,53
hotlake_ucc_83162,891,690,782,681,727,122,408,254,193,329,11,7,11,27
hotlake_ucc_83163,928,649,828,611,704,83,560,277,163,365,32,2,10,30
hotlake_ucc_83164,17035,15397,17215,16131,16841,1337,2343,4282,3779,1970,398,176,207,325
hotlake_ucc_83165,9692,7872,9510,10614,11848,643,2249,2688,2997,2152,404,253,190,324
hotlake_ucc_83166,10098,8184,10108,8299,10681,1005,2086,2542,2739,1900,530,356,326,555
hotlake_ucc_83167,1184,988,1188,964,1152,113,509,308,243,395,27,30,28,60
hotlake_ucc_83168,925,667,826,749,668,96,507,318,184,377,25,7,2,11
hotlake_ucc_83169,427,324,460,370,402,42,250,150,109,200,16,7,5,12
hotlake_ucc_83170,525,429,523,445,350,59,299,152,131,240,9,6,4,15
hotlake_ucc_83171,591,409,450,415,444,66,322,192,108,205,19,4,6,23
hotlake_ucc_83172,1156,904,921,759,885,154,611,364,235,449,19,19,12,52
hotlake_ucc_83173,549,385,512,417,394,58,284,206,105,229,5,8,3,17
hotlake_ucc_83174,935,581,867,621,682,100,475,289,159,365,21,6,6,37
hotlake_ucc_83175,2139,1541,1899,1434,1916,262,1361,653,435,1050,54,37,35,179
hotlake_ucc_83176,1005,740,954,892,876,102,402,188,202,297,36,28,30,90
hotlake_ucc_83177,929,684,813,697,855,160,688,296,213,571,42,23,32,69
hotlake_ucc_83178,436,375,439,365,471,43,337,143,94,255,14,3,10,47
hotlake_ucc_83179,887,667,927,759,848,103,398,262,155,235,12,17,13,61
hotlake_ucc_83180,2069,1675,1914,1901,2195,198,855,526,505,536,37,13,25,59
hotlake_ucc_83182,551,424,595,435,580,64,427,181,142,337,18,8,11,53
hotlake_ucc_83183,815,612,801,603,781,120,545,236,171,541,33,25,11,95
hotlake_ucc_83184,1271,1090,1238,1046,1083,208,1079,455,367,855,49,26,21,89
hotlake_ucc_83186,555,325,420,305,351,51,306,134,113,284,15,7,3,26
hotlake_ucc_83187,1382,1050,1148,914,1001,129,478,280,197,396,34,10,23,80
hotlake_ucc_83188,2317,1937,2198,2126,2376,192,894,524,393,733,35,28,35,101
hotlake_ucc_83189,690,580,649,629,554,51,270,145,117,246,16,14,6,34
hotlake_ucc_83190,166,137,165,96,118,22,69,44,47,55,4,2,6,6
hotlake_ucc_83191,1521,1282,1414,1292,1449,159,496,365,264,433,162,91,84,345
hotlake_ucc_83192,342,224,280,279,279,30,181,88,80,109,18,3,3,33
hotlake_ucc_83193,732,512,675,558,544,87,236,205,124,212,19,1,7,41
hotlake_ucc_83194,7553,6178,6837,6622,7268,346,1416,1003,577,1389,168,105,62,161
hotlake_ucc_83195,502,307,430,326,354,44,231,205,117,221,17,20,14,23
hotlake_ucc_83196,607,471,603,432,498,88,325,254,147,250,15,7,3,20
hotlake_ucc_83197,3850,3050,3741,3058,3776,599,2447,1579,1055,2081,119,80,71,339
hotlake_ucc_83198,601,478,559,438,514,117,397,326,231,260,10,2,3,14
hotlake_ucc_83199,2208,1569,1890,1575,1875,212,1211,1020,569,866,61,27,37,122
hotlake_ucc_83200,524,446,520,383,499,120,601,264,184,441,5,8,8,35
hotlake_ucc_83201,467,387,453,339,329,89,484,228,140,371,19,10,10,24
hotlake_ucc_83202,640,472,611,427,511,81,462,258,201,352,13,17,6,40
hotlake_ucc_83203,3353,2911,3349,2926,3097,433,2409,1141,868,2128,133,99,65,301
hotlake_ucc_83204,5738,4026,5764,4850,5054,629,4175,1780,1229,3876,182,119,88,282
hotlake_ucc_83205,5459,4962,4782,5296,5227,795,3861,2475,1647,3542,198,143,159,256
hotlake_ucc_83206,220508,243219,324422,184507,217634,71806,59380,41303,48456,45072,6138,7573,4996,15769
hotlake_ucc_83207,78,61,57,25,12,8,23,10,17,13,2,0,1,2
hotlake_ucc_83208,185,221,224,95,44,27,37,14,21,20,2,1,5,16
hotlake_ucc_83209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotlake_ucc_83210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotlake_ucc_83211,3238,2369,2644,3078,2976,188,975,558,426,939,54,29,32,114
hotlake_ucc_83212,1347,1010,1172,1004,1156,111,529,243,172,470,38,20,26,78
hotlake_ucc_83213,871,750,1048,988,1243,118,612,193,209,515,26,16,18,46
hotlake_ucc_83214,3790,2976,3885,3069,3789,539,3536,1081,1068,3237,167,135,104,352
hotlake_ucc_83215,4073,3010,3775,2850,3265,398,2750,792,722,2585,146,65,32,198
hotlake_ucc_83216,171,108,143,102,134,20,67,66,26,45,2,1,4,8
hotlake_ucc_83217,171,134,188,151,208,12,69,61,29,65,6,5,3,8
hotlake_ucc_83218,285,214,236,153,203,25,111,89,36,64,23,17,8,20
hotlake_ucc_83219,728,611,640,637,558,30,94,127,76,82,26,19,8,31
hotlake_ucc_85160,1,4,0,2,0,0,0,0,0,0,1,0,0,0
hotlake_ucc_83220,128,94,107,69,92,2,20,35,31,21,6,3,0,3
hotlake_ucc_83221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotlake_ucc_83222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotlake_ucc_83223,1891,1495,1732,1955,1901,147,514,387,265,448,76,45,28,94
hotlake_ucc_83224,532,445,438,484,569,34,174,139,121,162,31,24,13,63
hotlake_ucc_83225,2746,2185,2509,2855,2543,283,1157,785,620,655,720,380,316,841
hotlake_ucc_83226,2219,1976,2337,2123,2216,226,1100,599,448,852,313,225,178,365
hotlake_ucc_83227,1420,1224,1274,1380,1497,98,650,399,281,580,393,324,178,366
hotlake_ucc_83228,1526,1111,1362,1215,1394,78,483,290,204,458,94,78,55,186
hotlake_ucc_83229,915,751,879,740,1020,73,293,245,138,279,65,36,24,93
hotlake_ucc_83230,1947,1336,1614,1763,1987,122,629,381,290,544,132,107,90,194
hotlake_ucc_83231,1301,1097,1315,1273,1326,193,846,668,518,625,1617,1146,809,847
hotlake_ucc_83232,1056,802,1064,1073,1155,100,521,340,281,502,495,391,265,357
hotlake_ucc_83233,907,641,756,607,782,114,363,233,169,362,26,16,10,59
hotlake_ucc_83234,1740,1405,1924,1468,1554,228,859,554,421,775,66,48,41,122
hotlake_ucc_83235,1152,1053,1273,1462,1351,116,552,391,288,558,33,17,6,54
hotlake_ucc_83237,1784,1546,1731,1503,1874,167,559,550,382,514,37,21,15,61
hotlake_ucc_83238,1664,1460,1668,1296,1459,189,505,394,242,390,58,35,27,64
hotlake_ucc_83239,377,294,363,231,333,40,103,100,53,73,12,7,7,24
hotlake_ucc_83240,956,664,718,711,682,89,151,159,148,130,32,19,13,43
hotlake_ucc_83241,1148,926,1071,869,1074,112,262,251,184,213,46,25,18,65
hotlake_ucc_83242,1501,1069,1465,1254,1411,187,1265,541,415,1145,72,33,39,90
hotlake_ucc_83243,5393,4125,4958,4393,5102,901,4010,1941,1672,3999,189,99,79,320
hotlake_ucc_83244,1907,1655,1879,1334,1662,232,1283,558,434,1101,54,37,30,147
hotlake_ucc_83245,1935,1506,1815,1406,1614,259,1229,618,442,998,57,21,26,84
hotlake_ucc_83246,1696,1231,1651,1175,1399,214,950,483,279,681,29,12,12,45
hotlake_ucc_83247,3087,2427,2928,2129,2688,351,1573,797,577,1369,61,22,28,79
hotlake_ucc_83248,3957,3393,3963,3933,3949,392,1332,597,655,1330,112,52,45,186
hotlake_ucc_83249,28687,22509,28520,27224,26939,3923,22739,8495,6724,21537,2141,1531,1330,7626
hotlake_ucc_83250,2900,2046,2696,2829,2646,160,320,479,311,262,52,25,13,80
hotlake_ucc_83251,2133,1507,2100,1969,1760,133,222,434,243,241,41,22,15,57
hotlake_ucc_83252,3411,2546,3146,2553,2562,272,392,661,394,346,36,20,24,92
